work_id,doi,band,estimand_cell,identification,sub_mechanism,year,cited_by_count,oa_status,pdf_url,download_status,detail,bytes,file,title
W2171420466,https://doi.org/10.3329/bjsr.v26i1-2.20229,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2014,2,diamond,https://www.banglajol.info/index.php/BJSR/article/download/20229/14005,downloaded,ok,140274,W2171420466__factors-divide-fertility-between-east-and-west-areas-of-bang.pdf,Factors divide fertility between east and west areas of Bangladesh: implications for further strengthening the family pl
W1602057509,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2014,2,green,http://cedlas.econo.unlp.edu.ar/archivos_upload/doc_cedlas166.pdf,downloaded,ok,563802,W1602057509__female-labor-supply-and-fertility-causal-evidence-for-latin-.pdf,Female Labor Supply and Fertility. Causal Evidence for Latin America
W1520802320,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2010,2,green,https://www.cmi.no/publications/file/3740-the-impact-of-wealth-and-female-autonomy-on.pdf,downloaded,ok,12610339,W1520802320__the-impact-of-wealth-and-female-autonomy-on-fertility-decisi.pdf,The impact of Wealth and Female autonomy on Fertility Decisions in Nepal: An Econometric Analysis
W3124324335,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2009,2,green,,failed,not_pdf_html_paywall,0,,"Development, Modernization, and Childbearing: The Role of Family Sex Composition"
W1577171421,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,1984,2,closed,,no_oa_url,closed,0,,Fertility impact of sex composition and sequence among Korean women: an exploratory study.
W2411803923,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,1981,2,closed,,no_oa_url,closed,0,,[A study of the effect of sex composition on fertility control behavior (author's transl)].
W7167248179,https://doi.org/10.1177/2057150x261463053,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2026,1,closed,,no_oa_url,closed,0,,Privatization and patriarchy: How market transitions have shaped inheritance beliefs and son preference in China
W4412355989,https://doi.org/10.1111/cwe.12602,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2025,1,closed,,no_oa_url,closed,0,,The Impact of Social Health Insurance on Sex Selection
W4407802313,https://doi.org/10.1186/s12963-025-00368-y,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2025,1,gold,,failed,"not_pdf_html_paywall,empty_or_tiny",0,,Sex-selective abortions over the past four decades in China
W4407874217,https://doi.org/10.3386/w33505,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,NATURAL_EXPERIMENT,STOPPING,2025,1,green,https://doi.org/10.3386/w33505,downloaded,ok,2701423,W4407874217__firstborn-daughters-and-family-structure-in-sub-saharan-afri.pdf,Firstborn Daughters and Family Structure in Sub-Saharan Africa
W4323663076,https://doi.org/10.1177/00194662221139337,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,NATURAL_EXPERIMENT,STOPPING,2023,1,closed,,no_oa_url,closed,0,,Financial Incentives and Fertility Choices: Evidence from India
W4388464689,https://doi.org/10.3368/jhr.0320-10808r3,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2023,1,closed,,no_oa_url,closed,0,,Can Abortion Mitigate Transitory Shocks?
W3128296315,https://doi.org/10.32895/ump.mpr.5.1.1,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2021,1,diamond,http://www.medpharmres.com/download/download_pdf?pid=mpr-5-1-1,downloaded,ok,247984,W3128296315__sex-selective-abortion-in-vietnam-during-1999-2009-the-first.pdf,Sex-selective abortion in Vietnam during 1999-2009: the first quantitative study at national level
W3168382713,https://doi.org/10.2991/assehr.k.210531.075,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2021,1,diamond,https://www.atlantis-press.com/article/125957190.pdf,downloaded,ok,459838,W3168382713__gender-preference-for-a-third-or-more-children-evidence-from.pdf,Gender Preference for a Third or More Children: Evidence from Indonesia
W3136599691,https://doi.org/10.1101/2021.03.11.21253424,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2021,1,green,https://www.medrxiv.org/content/medrxiv/early/2021/03/12/2021.03.11.21253424.full.pdf,downloaded,ok,210452,W3136599691__sex-ratios-and-missing-women-among-asian-minority-and-migran.pdf,Sex ratios and ‘missing women’ among Asian minority and migrant populations in Aotearoa/New Zealand: A retrospective coh
W3191640869,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2021,1,closed,,failed,empty_or_tiny,0,,Can Legal Bans on Sex Detection Technology Reduce Gender Discrimination
W2948343576,https://doi.org/10.17615/cast-w357,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,REVEALED_STOPPING,SEXSEL_ABORTION,2019,1,green,,failed,not_pdf_html_paywall,0,,In the pursuit of sons: sex-selective abortion and differential stopping in Pakistan
W3012763638,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2019,1,closed,,no_oa_url,closed,0,,China’s One-Child Policy: Population Control and Its Unintended Consequences
W3014010991,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2018,1,closed,,no_oa_url,closed,0,,"GIRLS WANTED: L'influence de la politique publique sur la sélection sexuelle en Corée du Sud, en Inde et au Vietnam"
W3179645580,,identified_core,PRIMARY_NORM_INTENSITY,NATURAL_EXPERIMENT,NORM_INTENSITY,2018,1,green,,failed,not_pdf_html_paywall,0,,The role of conflict in sex discrimination: The case of missing girls
W3124234989,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,NATURAL_EXPERIMENT,STOPPING,2017,1,closed,http://repository.essex.ac.uk/22951/1/SexSelectionPaper_finalsubmitted.pdf,downloaded,ok,1403219,W3124234989__women-s-inheritance-rights-reform-and-the-preference-for-son.pdf,Women's Inheritance Rights Reform and the Preference for Sons in India
W2560271646,https://doi.org/10.22140/cpar.v2i3/4.48,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2016,1,closed,,no_oa_url,closed,0,,"Morality Policy and Unintended Consequences: China's ""One-Child"" Policy"
W925023430,https://doi.org/10.5455/ijmsph.2015.25042015312,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2015,1,bronze,,failed,empty_or_tiny,0,,A study on attitude belief and practice of mother-in-law and her son regarding son preference in Berasia block of Bhopal
W3123778272,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2015,1,green,https://docs.iza.org/dp9128.pdf,downloaded,ok,208037,W3123778272__the-effect-of-sibling-s-gender-on-earnings-education-and-fam.pdf,"The Effect of Sibling's Gender on Earnings, Education and Family Formation"
W2199839167,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2015,1,green,,failed,not_pdf_html_paywall,0,,Childbearing Trends in Iceland 1982-2013 : Critical junctures and subsequent fertility developments in a Nordic context
W2288727495,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2015,1,green,https://researchonline.lse.ac.uk/id/eprint/134249/1/Marden_Agriculture_development_and_structural.pdf,downloaded,ok,2755137,W2288727495__agriculture-development-and-structural-change-in-reform-era-.pdf,"Agriculture, development and structural change in reform-era China"
W2295571254,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,NATURAL_EXPERIMENT,NORM_INTENSITY,2014,1,green,https://scholar.colorado.edu/downloads/gq67jr46f,downloaded,ok,1022248,W2295571254__health-and-education-effects-of-policy-changes.pdf,Health and Education Effects of Policy Changes
W1533524313,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2014,1,closed,,no_oa_url,closed,0,,Son Preference and Fertility Transition in South Korea
W2355705760,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2014,1,closed,,no_oa_url,closed,0,,Mechanism on Sex Selection and Childbearing Behavior in Chinese Families:A Study Based on 2010 Census
W1579584967,https://doi.org/10.7916/d88k7h8t,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2013,1,green,,failed,not_pdf_html_paywall,0,,Essays on Fertility and Sex Ratios in India
W2378489640,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,STOPPING,2013,1,closed,,no_oa_url,closed,0,,A Further Study of the Late Second Childbearing by A Comparison Among 3 Towns in H Province
W3125611217,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2012,1,green,,failed,not_pdf_html_paywall,0,,"Birth Spacing, Child Survival and Fertility Decisions : Analysis of Causal Mechanismsa"
W1531714824,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2012,1,green,http://www.osipp.osaka-u.ac.jp/archives/DP/2012/DP2012E001.pdf,downloaded,ok,477843,W1531714824__the-lexicographic-preference-for-a-son-evidence-from-househo.pdf,The lexicographic preference for a son: evidence from household data in Vietnam
W2186700361,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2011,1,closed,,no_oa_url,closed,0,,"Divorce, Abortion and Sex Ratio at Birth: The Eect of the Amended Divorce Law in China"
W3125684845,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2010,1,closed,https://www.york.ac.uk/media/economics/documents/herc/wp/10_15.pdf,downloaded,ok,3073883,W3125684845__access-to-abortion-investments-in-neonatal-health-and-sex-se.pdf,"Access to Abortion, Investments in Neonatal Health, and Sex-Selection: Evidence from Nepal"
W2376024774,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,REVEALED_STOPPING,SEXSEL_ABORTION,2009,1,closed,,no_oa_url,closed,0,,Research on the Parity and Its Sex Progression of Chinese Women
W3123876545,,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2008,1,green,,failed,not_pdf_html_paywall,0,,Analysis of Socio-Political and Health Practices Influencing Sex Ratio at Birth in Viet Nam
W4300004437,https://doi.org/10.22140/cpar.v2i3.4.48,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2004,1,closed,,no_oa_url,closed,0,,Morality Policy and Unintended Consequences: China's “One-Child” Policy
W2417780727,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,1993,1,closed,,no_oa_url,closed,0,,Changes in the determinants of fertility in Korea: analyses of pregnancy intervals and outcomes.
W148974328,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,1989,1,closed,,no_oa_url,closed,0,,Fertility decline and gender preference--an experience of Kerala.
W2008539484,https://doi.org/10.1177/036319908400900306,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,1984,1,closed,,no_oa_url,closed,0,,"Sex of Offspring and Fertility in South Asia: Demographic Variance and Decision Procedures in ""Joint Family"" Households"
W20739540,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,1975,1,closed,,no_oa_url,closed,0,,Child Traits and the Choice of Family Size.
W7161051047,https://doi.org/10.1007/s00148-026-01174-y,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2026,0,hybrid,,failed,not_pdf_html_paywall,0,,Early-term abortion bans and sex selection after Dobbs v Jackson
W7127598728,https://doi.org/10.1162/rest.a.1695,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,NATURAL_EXPERIMENT,STOPPING,2026,0,closed,,no_oa_url,closed,0,,The Limits and Consequences of Population Policy: Evidence from China's Wan Xi Shao Campaign
W7167468429,https://doi.org/10.18356/26178419-33-1-9,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2026,0,closed,,no_oa_url,closed,0,,Fertility behaviour and son preference in the punjab province of Pakistan: evidence from a multiple indicators cluster s
W7125923175,https://doi.org/10.1002/pd.70076,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2026,0,hybrid,,failed,"not_pdf_html_paywall,empty_or_tiny",0,,"Sex Ratios at Birth Following Non‐Invasive Prenatal Testing in Victoria, Australia"
W7142580442,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2026,0,closed,,no_oa_url,closed,0,,A Tale of Two Choices: Son Preference and Reproductive Outcomes in Uzbekistan
W7154227002,https://doi.org/10.1111/rode.70152,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2026,0,hybrid,,failed,not_pdf_html_paywall,0,,A Tale of Two Choices: Son Preference and Reproductive Outcomes in Uzbekistan
W7203786786,https://doi.org/10.1080/08898480.2026.2719608,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2026,0,closed,,no_oa_url,closed,0,,Sex ratio at last birth: an indicator of son preference
W7165624418,https://doi.org/10.12765/cpos-2026-10,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2026,0,diamond,https://comparativepopulationstudies.de/index.php/CPoS/article/download/802/461,downloaded,ok,1099022,W7165624418__son-preference-at-the-crossroads-a-comparison-of-parity-prog.pdf,Son Preference at the Crossroads: A Comparison of Parity Progressions Across Birth Cohorts of Women in the Middle East a
W7143585816,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2026,0,green,,failed,not_pdf_html_paywall,0,,A Tale of Two Choices: Son Preference and Reproductive Outcomes in Uzbekistan: Son Preference and Reproductive Outcomes 
W7134164436,https://doi.org/10.1111/rode.70147,identified_core,PRIMARY_NORM_INTENSITY,NATURAL_EXPERIMENT,NORM_INTENSITY,2026,0,closed,,no_oa_url,closed,0,,Extreme Heat and Family Fertility Decisions: Evidence From Rural China
W4411504832,https://doi.org/10.25133/jpssv342026.017,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2025,0,diamond,https://so03.tci-thaijo.org/index.php/jpss/article/download/285921/189088/1275043,downloaded,ok,439702,W4411504832__sex-of-first-child-and-actual-fertility-among-vietnamese-wom.pdf,"Sex of First Child and Actual Fertility Among Vietnamese Women from Generations X, Y, and Z: Examining Intergenerational"
W4415631821,https://doi.org/10.1016/j.jce.2025.09.003,identified_core,PRIMARY_NORM_INTENSITY,NATURAL_EXPERIMENT,NORM_INTENSITY,2025,0,closed,,no_oa_url,closed,0,,The effects of female political participation on missing women: Evidence from the Egyptian protests of 2011–2014
W7135442450,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2025,0,closed,,no_oa_url,closed,0,,"Child sex preferences in Estonia, Czechia and Finland"
W7121956085,https://doi.org/10.5281/zenodo.18205114,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,NORM_INTENSITY,2025,0,green,,failed,not_pdf_html_paywall,0,,Trend Analysis of Sex Ratio at Birth in India (2015–2024): A Secondary Data Study on the Impact of the Beti Bachao Beti 
W4415421044,https://doi.org/10.53330/rpdc3893,identified_core,PRIMARY_NORM_INTENSITY,NATURAL_EXPERIMENT,NORM_INTENSITY,2025,0,gold,https://doi.org/10.53330/rpdc3893,downloaded,ok,6506531,W4415421044__social-media-and-son-preference-evidence-from-india.pdf,Social Media and Son Preference: Evidence from India
W4412591923,https://doi.org/10.1080/00324728.2025.2523750,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2025,0,closed,,no_oa_url,closed,0,,Evaluating the impact on the sex ratio at birth of a Chinese pilot programme prohibiting prenatal sex selection
W7112535374,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2025,0,green,https://su.diva-portal.org/smash/get/diva2:1998843/FULLTEXT01,downloaded,ok,1608221,W7112535374__son-preference-across-time-and-space.pdf,Son preference across time and space
W4414743804,https://doi.org/10.1080/00220388.2025.2563841,identified_core,PRIMARY_NORM_INTENSITY,NATURAL_EXPERIMENT,NORM_INTENSITY,2025,0,closed,,no_oa_url,closed,0,,Confucianism and Imbalance in the Sex Ratio at Birth in Modern China
W4409543403,https://doi.org/10.1002/ajhb.70046,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,REVEALED_STOPPING,SEXSEL_ABORTION,2025,0,hybrid,,failed,"not_pdf_html_paywall,empty_or_tiny",0,,The Estimation of the Number of Aborted Girls in South Korea
W7122231165,https://doi.org/10.5281/zenodo.18205115,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2025,0,green,,failed,not_pdf_html_paywall,0,,Trend Analysis of Sex Ratio at Birth in India (2015–2024): A Secondary Data Study on the Impact of the Beti Bachao Beti 
W4414075451,https://doi.org/10.1007/s13209-025-00318-9,identified_core,PRIMARY_NORM_INTENSITY,REVEALED_STOPPING,STOPPING,2025,0,hybrid,https://zaguan.unizar.es/record/162738/files/texto_completo.pdf,downloaded,ok,783215,W4414075451__changes-in-parental-gender-preferences-in-offspring-in-rural.pdf,Changes in parental gender preferences in offspring in rural Spain during the twentieth century
W4409598524,https://doi.org/10.1016/j.dialog.2025.100218,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2025,0,gold,https://escholarship.org/content/qt7jm9b7k8/qt7jm9b7k8.pdf,downloaded,ok,333802,W4409598524__four-year-follow-up-of-charm2-an-effective-family-planning-i.pdf,"Four-year follow-up of CHARM2, an effective family planning intervention, on number and sex of births: Findings from an "
W4414974497,https://doi.org/10.1080/00036846.2025.2568236,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,NATURAL_EXPERIMENT,STOPPING,2025,0,closed,,no_oa_url,closed,0,,Mothers’ education and son preference: evidence from China’s compulsory schooling laws
W4405649944,https://doi.org/10.71014/sieds.v78i3.294,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2024,0,diamond,https://www.rieds-journal.org/rieds/article/download/294/279,downloaded,ok,527224,W4405649944__offspring-s-sex-composition-and-childbirth-timing-in-third-c.pdf,Offspring’s sex composition and childbirth timing in third child transition among Indian mothers born between 1966 and 1
W3189503013,https://doi.org/10.58088/ybw7-a274,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2024,0,green,,failed,not_pdf_html_paywall,0,,Son preference: the case of Hong Kong
W4399766560,https://doi.org/10.1007/s11150-024-09718-5,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2024,0,hybrid,,failed,not_pdf_html_paywall,0,,"Preference for sons: still a trend? Evidence from individual-level data from Finland, 1960–2015"
W7163074251,https://doi.org/10.6082/rys6z-5kg58,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2024,0,green,,failed,not_pdf_html_paywall,0,,Unexpected Consequences: Three Papers on How Law Can Shape Behaviour
W4388767071,https://doi.org/10.13188/2471-4879.1000036,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2023,0,diamond,https://www.avensonline.org/wp-content/uploads/JES-2471-4879-09-0036.pdf,downloaded,ok,1607502,W4388767071__the-sex-ratio-at-birth-the-role-of-ionizing-radiation-vs-soc.pdf,The Sex Ratio at Birth: The Role of Ionizing Radiation Vs. Social Factors
W4324349230,https://doi.org/10.21203/rs.3.rs-2671675/v1,identified_core,PRIMARY_NORM_INTENSITY,NATURAL_EXPERIMENT,NORM_INTENSITY,2023,0,green,https://www.researchsquare.com/article/rs-2671675/latest.pdf,downloaded,ok,490303,W4324349230__rice-culture-and-family-size.pdf,Rice Culture and Family Size
W4386688034,https://doi.org/10.54254/2753-7048/9/20230073,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2023,0,hybrid,https://www.ewadirect.com/proceedings/lnep/article/view/3934/pdf,downloaded,ok,769475,W4386688034__estimating-the-effect-on-the-sex-ratio-of-the-two-child-poli.pdf,Estimating the Effect on the Sex Ratio of the Two-Child Policy: Evidence from China
W4383374343,https://doi.org/10.1111/ecot.12381,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2023,0,hybrid,,failed,not_pdf_html_paywall,0,,Parental gender preferences in Central and Eastern Europe and differential early life disadvantages
W4312798515,https://doi.org/10.1177/15365042221114993,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2022,0,closed,,no_oa_url,closed,0,,Social Change and Selective Reproduction
W4410175977,https://doi.org/10.26599/cje.2022.9300210,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,NATURAL_EXPERIMENT,STOPPING,2022,0,bronze,,failed,curl_error:92,0,,The Impact of Family Planning Relaxation on Household Saving Rate: An Investigation on the “Conditional Two-child” Polic
W4308443713,https://doi.org/10.14267/cjssp.2022.1.3,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2022,0,diamond,https://cjssp.uni-corvinus.hu/index.php/cjssp/article/download/613/pdf_1,downloaded,ok,532387,W4308443713__effects-of-son-preference-and-sociodemographic-determinants-.pdf,Effects of Son Preference and Sociodemographic Determinants on Parity Progression in Bangladesh
W4220786146,https://doi.org/10.1101/2022.03.09.22272156,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2022,0,green,https://www.medrxiv.org/content/medrxiv/early/2022/03/12/2022.03.09.22272156.full.pdf,downloaded,ok,616513,W4220786146__the-impact-of-the-one-child-policy-on-china-s-infant-mortali.pdf,The impact of the one child policy on China’s infant mortality from 1970-1989: a quasi-experimental study
W3176662426,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2021,0,green,https://docs.iza.org/dp14244.pdf,downloaded,ok,540066,W3176662426__gender-preferences-in-central-and-eastern-europe-as-reflecte.pdf,Gender Preferences in Central and Eastern Europe as Reflected in Partnership and Fertility Outcomes
W3190875723,https://doi.org/10.37075/ea.2021.2.05,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2021,0,diamond,https://doi.org/10.37075/ea.2021.2.05,downloaded,ok,2877478,W3190875723__the-gender-biased-fertility-behavior-evidence-from-southeast.pdf,The Gender-Biased Fertility Behavior: Evidence from Southeast Asian Countries
W4293100978,https://doi.org/10.35537/10915/133053,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2021,0,gold,http://sedici.unlp.edu.ar/bitstream/handle/10915/133053/Documento_completo.pdf?sequence=1,downloaded,ok,1462402,W4293100978__sexo-del-primer-hijo-y-resultados-laborales-de-la-madre-evid.pdf,Sexo del primer hijo y resultados laborales de la madre: Evidencia para América Latina
W3126268532,https://doi.org/10.18203/2320-1770.ijrcog20210309,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2021,0,diamond,https://www.ijrcog.org/index.php/ijrcog/article/download/9530/6252,downloaded,ok,188348,W3126268532__analytical-survey-of-scenario-for-permanent-method-of-contra.pdf,Analytical survey of scenario for permanent method of contraception
W3184630694,https://doi.org/10.13016/2djg-ly78,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2021,0,green,,failed,not_pdf_html_paywall,0,,"ESSAYS ON PREFERENCE ESTIMATION, SCHOOLING OUTCOMES AND SEGREGATION"
W579607963,https://doi.org/10.17045/sthlmuni.14556012.v1,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2021,0,green,,failed,not_pdf_html_paywall,0,,Son Preference and Second Birth in China
W3113013740,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2020,0,closed,,no_oa_url,closed,0,,Preference for Boys and Length of Birth Intervals in Pakistan [Préférence pour les garçons et durée des intervalles de n
W3130604689,,identified_core,PRIMARY_NORM_INTENSITY,NATURAL_EXPERIMENT,NORM_INTENSITY,2020,0,closed,,no_oa_url,closed,0,,Yixuan Li's Thesis of Three Chapters
W3029735766,https://doi.org/10.1515/bejeap-2019-0269,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2020,0,closed,,no_oa_url,closed,0,,Hi-tech Sexism? Evidence from Bangladesh
W3047751849,https://doi.org/10.3961/jpmph.20.282,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2020,0,gold,https://www.jpmph.org/upload/pdf/jpmph-20-282.pdf,downloaded,ok,685600,W3047751849__effects-of-socio-demographic-factors-on-the-decreasing-trend.pdf,"Effects of Socio-demographic Factors on the Decreasing Trend in the Sex Ratio at Birth in Korea, 1997-2017"
W3097378805,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2020,0,green,,failed,not_pdf_html_paywall,0,,Explaining residential clustering of fertility
W3009429537,https://doi.org/10.36106/ijar/1418829,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2020,0,hybrid,,failed,not_pdf_html_paywall,0,,IS THERE SON PREFERENCE IN INDIA? - AN ANALYSIS BASED ON SEX RATIO AT BIRTH AND ORDER OF BIRTH
W3084068410,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2020,0,green,,failed,not_pdf_html_paywall,0,,The Effect of Sex of Firstborn Children on Fertility Preferences
W4287814043,,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2019,0,green,,failed,not_pdf_html_paywall,0,,Preference for Boys and Length of Birth Intervals in Pakistan
W4286470238,https://doi.org/10.48550/arxiv.1906.08096,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,NATURAL_EXPERIMENT,STOPPING,2019,0,green,https://arxiv.org/pdf/1906.08096,downloaded,ok,3161822,W4286470238__from-local-to-global-external-validity-in-a-fertility-natura.pdf,From Local to Global: External Validity in a Fertility Natural Experiment
W7148891372,https://doi.org/10.70675/6a988a27z2fabz45f9z9121zc5346bc2661c,identified_core,PRIMARY_DIFFERENTIAL_STOPPING,REVEALED_STOPPING,STOPPING,2019,0,closed,,no_oa_url,closed,0,,Essays on Son Preference in Pakistan
W3005183192,https://doi.org/10.3886/e113697v1,identified_core,PRIMARY_SEXSEL_SUBSTITUTION,NATURAL_EXPERIMENT,SEXSEL_ABORTION,2019,0,green,,failed,not_pdf_html_paywall,0,,Replication data for: Property Rights and Gender Bias: Evidence from Land Reform in West Bengal
