work_id,doi,band,estimand_cell,identification,sub_mechanism,year,cited_by_count,oa_status,pdf_url,download_status,detail,bytes,file,title
W4378783491,https://doi.org/10.1080/14647273.2023.2214952,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2023,5,closed,,no_oa_url,closed,0,,Fertility awareness education improves fertility cycle knowledge and may reduce time-to-pregnancy in subfertile women
W4286742030,https://doi.org/10.1177/20514158221113164,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2022,5,closed,,no_oa_url,closed,0,,The negative impact of timed intercourse in infertile couples: A prospective cohort study
W3046983123,https://doi.org/10.1093/humrep/deaa156,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2020,5,green,,failed,"not_pdf_html_paywall,empty_or_tiny",0,,Peri-implantation intercourse does not lower fecundability
W2907554004,https://doi.org/10.4103/njcp.njcp_64_17,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2018,5,diamond,,failed,not_pdf_html_paywall,0,,Intrauterine insemination in ovulatory infertile patients
W4290658619,https://doi.org/10.1080/26410397.2022.2097044,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2022,4,gold,,failed,"not_pdf_html_paywall,empty_or_tiny",0,,Intermittent Needs for Family Planning among Women with an Internal Migrant Husband in Bangladesh: A Qualitative Study
W3086522635,https://doi.org/10.4054/demres.2020.43.29,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2020,4,diamond,https://www.demographic-research.org/volumes/vol43/29/43-29.pdf,downloaded,ok,1014107,W3086522635__the-effect-of-spousal-separation-and-reunification-on-fertil.pdf,The effect of spousal separation and reunification on fertility: Chinese internal and international migration
W4246298761,https://doi.org/10.1080/00324728.1981.10404964,identified_core,PRIMARY_ABSTINENCE_WINDOW,EXOGENOUS_FREQUENCY_SHOCK,ABSTINENCE,1981,4,closed,,no_oa_url,closed,0,,"Relations between fertility, birth intervals, foetal mortality and maternal health in Upper Volta"
W2279997900,,identified_core,PRIMARY_ABSTINENCE_WINDOW,PROSPECTIVE_MEASUREMENT,ABSTINENCE,1980,4,closed,,no_oa_url,closed,0,,Breastfeeding and the return of fertility.
W4403055433,https://doi.org/10.1093/humrep/deae220,identified_core,PRIMARY_FREQ_DECLINE,EXOGENOUS_FREQUENCY_SHOCK,FREQUENCY_DECLINE,2024,3,hybrid,https://lirias.kuleuven.be/retrieve/3239ad88-8bde-4306-84b0-53a57a11a148,downloaded,ok,1276250,W4403055433__the-web-based-pleasure-pregnancy-programme-in-the-treatment-.pdf,The web-based Pleasure&Pregnancy programme in the treatment of unexplained infertility: a randomized controlled trial
W2413468574,,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2007,3,closed,,no_oa_url,closed,0,,Cigarette smoking and waiting time to pregnancy: results of a pilot study.
W4297826073,,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2006,3,green,,failed,not_pdf_html_paywall,0,,"Fertility in Namibia. Changes in fertility levels in North-Central Namibia 1960-2001, including an assessment of the imp"
W2157782119,https://doi.org/10.3109/01674829109077989,identified_core,PRIMARY_FREQ_BIOMETRIC,EXOGENOUS_FREQUENCY_SHOCK,LIBIDO_HEALTH,1991,3,closed,,no_oa_url,closed,0,,Vaginismus and infertility
W2154346866,https://doi.org/10.1017/s0021932000015972,identified_core,PRIMARY_ABSTINENCE_WINDOW,EXOGENOUS_FREQUENCY_SHOCK,ABSTINENCE,1985,3,closed,,no_oa_url,closed,0,,"Determinants of breast-feeding and post-partum sexual abstinence: analysis of a Sample of Yoruba women, western Nigeria"
W1984150719,https://doi.org/10.1016/0025-5564(82)90023-2,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,1982,3,closed,,no_oa_url,closed,0,,Effects of cyclic spouse separation on conception times
W560250655,,identified_core,PRIMARY_ABSTINENCE_WINDOW,PROSPECTIVE_MEASUREMENT,ABSTINENCE,1980,3,closed,,no_oa_url,closed,0,,THE POPULATION DYNAMICS OF SUBSISTENCE AGRICULTURE IN THE WEST AFRICAN SAVANNA: A VILLAGE IN NORTHEAST GHANA
W4411829023,https://doi.org/10.1002/psp.70057,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2025,2,hybrid,,failed,not_pdf_html_paywall,0,,Gendered Migration Patterns and Fertility Among Refugees En Route
W4382881263,,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2006,2,green,,failed,not_pdf_html_paywall,0,,Does Sex Matter? Ageing and Ability to Conceive
W578114007,,identified_core,PRIMARY_FREQ_DECLINE,EXOGENOUS_FREQUENCY_SHOCK,FREQUENCY_DECLINE,1989,2,closed,,no_oa_url,closed,0,,"Population and household change of a Japanese village, 1760-1870"
W2608597781,,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,FREQUENCY_DECLINE,1983,2,closed,,no_oa_url,closed,0,,Determinants of natural fertility in Matlab Bangladesh.
W7154007602,https://doi.org/10.1093/humrep/deag057,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2026,1,closed,,no_oa_url,closed,0,,Variations in ovulation time and menstrual cycle characteristics: analysis of a prospective long-term cohort study
W4283743509,https://doi.org/10.1093/humrep/deac107.588,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2022,1,closed,,no_oa_url,closed,0,,P-639 A randomised controlled trial comparing intrauterine-insemination or expectant management in couples with unexplai
W2951892501,https://doi.org/10.48550/arxiv.1812.02222,identified_core,PRIMARY_FREQ_DECLINE,PROSPECTIVE_MEASUREMENT,FREQUENCY_DECLINE,2018,1,green,https://arxiv.org/pdf/1812.02222,downloaded,ok,1063568,W2951892501__predicting-pregnancy-using-large-scale-data-from-a-women-s-h.pdf,Predicting pregnancy using large-scale data from a women's health tracking mobile application
W2904105183,https://doi.org/10.4324/9781315027449-7,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2014,1,closed,,no_oa_url,closed,0,,Issues in the fertility of temporary migrants in Beijing
W2013085108,https://doi.org/10.2105/ajph.2007.113027,identified_core,PRIMARY_FREQ_DECLINE,PROSPECTIVE_MEASUREMENT,FREQUENCY_DECLINE,2007,1,green,,failed,not_pdf_html_paywall,0,,SANTELLI ET AL. RESPOND
W107207884,,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2005,1,closed,,no_oa_url,closed,0,,Asesoramiento/eduación sanitaria a la mujer. Métodos anticonceptivos naturales (II)
W1985263351,https://doi.org/10.1093/humrep/17.11.3003,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2002,1,closed,,no_oa_url,closed,0,,Is the benefit of IUI really evidence-based?
W2135222749,https://doi.org/10.1093/oxfordjournals.humrep.a019089,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,1996,1,bronze,,failed,not_pdf_html_paywall,0,,Pregnancy: Effects of a behavioural rhythm on conception probability and pregnancy outcome
W1985313113,https://doi.org/10.1097/00006254-197007000-00023,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,FREQUENCY_DECLINE,1970,1,closed,,no_oa_url,closed,0,,"ORAL CONTRACEPTION, COITAL FREQUENCY, AND THE TIME REQUIRED TO CONCEIVE"
W1994414422,https://doi.org/10.1001/jama.1936.02770420060028,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,1936,1,closed,,no_oa_url,closed,0,,"INQUIRY ON THE ""SAFE PERIOD,"" BY THE NATIONAL COMMITTEE ON MATERNAL HEALTH"
W7163527969,https://doi.org/10.1093/jsxmed/qdag118.448,identified_core,PRIMARY_ABSTINENCE_WINDOW,PROSPECTIVE_MEASUREMENT,ABSTINENCE,2026,0,closed,,no_oa_url,closed,0,,(511) Prior Sexual Frequency and Ethnicity Contribute to the Return to Sexual Function in Post-Partum Asian Women: A Pro
W7126244124,https://doi.org/10.5281/zenodo.18440392,identified_core,PRIMARY_FREQ_DECLINE,EXOGENOUS_FREQUENCY_SHOCK,FREQUENCY_DECLINE,2026,0,green,,failed,not_pdf_html_paywall,0,,AYURVEDIC MANAGEMENT OF PID-RELATED TUBAL BLOCK AND PYOSPERMIA: A HOLISTIC APPROACH TO RESTORING FERTILITY IN A COMPLEX 
W4400833255,https://doi.org/10.24074/tjrms.2024-101439,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2024,0,diamond,,failed,not_pdf_html_paywall,0,,Evaluation of Pregnancy Rate in IUI Cycles of Unexplained Infertile Patients for whom hCG Day Coitus is Recommended
W4416486454,https://doi.org/10.21956/gatesopenres.14393.r29824,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2020,0,gold,https://gatesopenresearch.org/articles/4-160/pdf,downloaded,ok,3139290,W4416486454__peer-review-report-for-shifting-dynamics-changes-in-the-rela.pdf,Peer Review Report For: Shifting dynamics: Changes in the relationship between total fertility rate and contraceptive pr
W2997998795,,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2019,0,closed,,no_oa_url,closed,0,,The interrelationship between migration and family behaviours: internal migration within china and international migrati
W2985644724,https://doi.org/10.4103/pjhrd_2019233_22,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2019,0,hybrid,,failed,"curl_error:28,not_pdf_html_paywall",0,,Temporary International Labor Migration and Quantum Fertility: Evidence from the Philippines
W2949038938,,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2019,0,closed,,no_oa_url,closed,0,,Heterogeneity among Fertility patterns of couples employing Natural Family Planning Methods
W2942520816,https://doi.org/10.1016/j.jsxm.2019.03.151,identified_core,PRIMARY_FREQ_DECLINE,PROSPECTIVE_MEASUREMENT,FREQUENCY_DECLINE,2019,0,closed,,no_oa_url,closed,0,,HP-07-005 Managing Pressing Conception Goals in Vaginismus Patients
W2605905081,https://doi.org/10.1177/0962280217702415,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,2017,0,closed,,no_oa_url,closed,0,,A composite likelihood approach to predict the sex of the baby
W763766810,,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,2015,0,closed,,no_oa_url,closed,0,,Does Migration Disrupt Fertility? a Test Using the Malaysian Family Life Survey
W4299962606,,identified_core,PRIMARY_ABSTINENCE_WINDOW,PROSPECTIVE_MEASUREMENT,ABSTINENCE,1981,0,closed,,no_oa_url,closed,0,,Three IFRP studies investigate breast-feeding and contraception.
W2054822061,https://doi.org/10.1080/19485565.1975.9988189,identified_core,PRIMARY_SEPARATION_SHOCK,EXOGENOUS_FREQUENCY_SHOCK,SEPARATION,1975,0,closed,,no_oa_url,closed,0,,Fishing and fertility: A study of a Nova Scotia fishing village
W2063051257,https://doi.org/10.1097/00006254-195812000-00034,identified_core,PRIMARY_FREQ_BIOMETRIC,PROSPECTIVE_MEASUREMENT,BIOMETRIC_TIMING,1958,0,closed,,no_oa_url,closed,0,,CERVICAL TAMPON—SYNCHRONOUS TEST FOR OVULATION. SIMULTANEOUS ASSAY OF GLUCOSE FROM CERVIX AND FOLLICULAR FLUID FROM CUL-
W2019678409,https://doi.org/10.1017/cbo9780511582240,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1996,623,closed,,no_oa_url,closed,0,,"Fertility, Class and Gender in Britain, 1860–1940"
W2011467641,https://doi.org/10.1017/s0140525x00029939,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,1993,475,closed,,no_oa_url,closed,0,,Cultural and reproductive success in industrial societies: Testing the relationship at the proximate and ultimate levels
W2025010746,https://doi.org/10.1016/s0010-7824(01)00191-3,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,2001,334,closed,,no_oa_url,closed,0,,Likelihood of conception with a single act of intercourse: providing benchmark rates for assessment of post-coital contr
W2077590486,https://doi.org/10.1525/9780520335455,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1989,289,closed,,no_oa_url,closed,0,,Reproduction and Social Organization in Sub-Saharan Africa
W2033333230,https://doi.org/10.1080/00324728.1977.10410427,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1977,133,closed,,no_oa_url,closed,0,,The role of marital sexual abstinence in determining fertility: A study of the Yoruba in Nigeria.
W2107052211,https://doi.org/10.1111/j.1365-2605.1996.tb00451.x,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,NA,1996,130,closed,,no_oa_url,closed,0,,Reproductive parameters of older compared to younger men of infertile couples
W2025138585,https://doi.org/10.1080/00324728.2010.510200,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,2010,129,green,,failed,"not_pdf_html_paywall,empty_or_tiny",0,,"Husbands' labour migration and wives' autonomy, Mozambique 2000–2006"
W2588206470,https://doi.org/10.1093/humrep/dex025,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2017,127,hybrid,,failed,"not_pdf_html_paywall,empty_or_tiny",0,,Estimating infertility prevalence in low-to-middle-income countries: an application of a current duration approach to De
W2050966501,https://doi.org/10.2307/1973730,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1991,114,closed,,no_oa_url,closed,0,,The Destabilization of the Traditional Yoruba Sexual System
W2053493220,https://doi.org/10.1080/00324728.1977.10412746,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1977,99,closed,,no_oa_url,closed,0,,The relation of economic class and fertility: An analysis of some Indonesian data
W4245009472,https://doi.org/10.2307/2173915,associational,PRIMARY_ABSTINENCE_WINDOW,NA,ABSTINENCE,1977,97,closed,,no_oa_url,closed,0,,The Role of Marital Sexual Abstinence in Determining Fertility: A Study of the Yoruba in Nigeria
W1978876667,https://doi.org/10.1016/s0140-6736(68)92886-9,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,1968,90,closed,,no_oa_url,closed,0,,A FIELD TRIAL OF THE BASAL-BODY-TEMPERATURE METHOD OF REGULATING BIRTHS
W1503098650,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1988,85,closed,,no_oa_url,closed,0,,Liberia demographic and health survey 1986
W2157603593,https://doi.org/10.2307/2175188,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1980,79,closed,,no_oa_url,closed,0,,"Increase in Natural Fertility During the Early Stages of Modernization: Evidence from an African Case Study, Zaire"
W2044739077,https://doi.org/10.1080/0032472031000148736,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1995,77,closed,,no_oa_url,closed,0,,Marital Fertility Control Among the Qing Nobility: Implications for Two Types of Preventive Check
W1990667841,https://doi.org/10.1080/0032472032000097074,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,SEPARATION,2003,76,closed,,no_oa_url,closed,0,,"The contribution of HIV to fertility decline in rural Zimbabwe, 1985-2000"
W2075819347,https://doi.org/10.1017/s0021932000022872,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1995,69,closed,,no_oa_url,closed,0,,Fertility and family planning in African cities: the impact of female migration
W2742045157,https://doi.org/10.1371/journal.pone.0182076,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2017,63,gold,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0182076&type=printable,downloaded,ok,3599761,W2742045157__fear-opposition-ambivalence-and-omission-results-from-a-foll.pdf,"Fear, opposition, ambivalence, and omission: Results from a follow-up study on unmet need for family planning in Ghana"
W2020472371,https://doi.org/10.1080/0032472031000144116,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1989,58,closed,,no_oa_url,closed,0,,Polygyny and Fertility Among the Sereer of Senegal
W2008766199,https://doi.org/10.1080/0032472031000142986,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1987,58,closed,,no_oa_url,closed,0,,The Effects of Breastfeeding and Nutrition on Fecundability in Rural Bangladesh: A Hazards-Model Analysis
W2407956924,https://doi.org/10.1242/jeb.204.18.3141,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2001,47,closed,,no_oa_url,closed,0,,The home team advantage: reproduction in women indigenous to high altitude
W3005427581,https://doi.org/10.1016/j.jadohealth.2019.11.310,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2020,45,hybrid,https://researchonline.lshtm.ac.uk/id/eprint/4656160/1/Scott%20et%20al%202019.pdf,downloaded,ok,404198,W3005427581__adolescent-sexual-activity-contraceptive-use-and-pregnancy-i.pdf,"Adolescent Sexual Activity, Contraceptive Use, and Pregnancy in Britain and the U.S.: A Multidecade Comparison"
W2063285982,https://doi.org/10.2307/2061836,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,SEPARATION,1993,45,closed,,no_oa_url,closed,0,,"Writing the names: Marriage style, living arrangements, and first birth interval in a Nepali society"
W2396602015,https://doi.org/10.1017/s0001566000006048,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,1987,44,bronze,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/AC1525421DC44A2006549DB42859B98D/S0001566000006048a.pdf/div-class-title-toward-a-theory-of-human-multiple-birthing-sociobiology-and-r-k-reproductive-strategies-div.pdf,downloaded,ok,474725,W2396602015__toward-a-theory-of-human-multiple-birthing-sociobiology-and-.pdf,Toward a Theory of Human Multiple Birthing: Sociobiology and r/K Reproductive Strategies
W1977578708,https://doi.org/10.5860/choice.34-2235,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,1996,43,closed,,no_oa_url,closed,0,,"Festival of the poor: fertility decline & the ideology of class in Sicily, 1860-1980"
W2046801486,https://doi.org/10.2307/2061737,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1995,41,closed,,no_oa_url,closed,0,,The Determinants of the Duration of Postpartum Sexual Abstinence in West Africa: A Multilevel Analysis
W2116462260,https://doi.org/10.2307/3350174,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1990,41,closed,,no_oa_url,closed,0,,The Social Impact of AIDS in Sub-Saharan Africa
W2275703687,https://doi.org/10.2307/1964857,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1976,41,closed,,no_oa_url,closed,0,,The Changing African Family Project: A Report with Special Reference to the Nigerian Segment
W4253603668,https://doi.org/10.2307/2172882,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,1969,41,closed,,no_oa_url,closed,0,,The Risk of Conception on Different Days of the Menstrual Cycle
W1979769362,https://doi.org/10.1017/s0021932002004753,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2002,39,closed,,no_oa_url,closed,0,,GREATER THAN EXPECTED FERTILITY DECLINE IN GHANA: UNTANGLING A PUZZLE
W2039606712,https://doi.org/10.1080/19485565.1969.9987794,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,1969,38,closed,,no_oa_url,closed,0,,"Oral contraception, coital frequency, and the time required to conceive"
W2152998061,https://doi.org/10.1080/0032472032000061721,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2003,35,green,,failed,not_pdf_html_paywall,0,,Does an effect of marriage duration on pre-transition fertility signal parity-dependent control? An empirical test in ni
W2327123381,https://doi.org/10.2307/1965516,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1977,33,closed,,no_oa_url,closed,0,,Breastfeeding and Abstinence among the Yoruba
W2061098831,https://doi.org/10.1080/00324728.1976.10410417,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1976,33,closed,,no_oa_url,closed,0,,Polygyny and fertility in nineteenth-century America
W380040454,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1982,31,closed,,no_oa_url,closed,0,,The dynamics of birth spacing and marital fertility in Kenya.
W2076319037,https://doi.org/10.1111/j.1835-9310.1981.tb01216.x,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,SEPARATION,2010,30,closed,,no_oa_url,closed,0,,The Determinants Of Fertility Among Australian Aborigines
W2075521765,https://doi.org/10.1080/0032472031000146746,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1993,30,closed,,no_oa_url,closed,0,,Cultural Influences on the Timing of First Births in India: Large Differences that add up to Little Difference
W1976166331,https://doi.org/10.1002/jid.3380070103,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1995,29,closed,,no_oa_url,closed,0,,The start of the sub‐Saharan fertility transition: Some answers and many questions
W1569008337,,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2002,27,green,https://utoronto.scholaris.ca/bitstreams/167c39b7-1bae-4a57-841b-833022e2e258/download,downloaded,ok,98368,W1569008337__impact-of-hiv-aids-on-fertility-in-sub-saharan-africa.pdf,Impact of HIV/AIDS on Fertility in Sub-Saharan Africa
W2113612046,https://doi.org/10.1017/s0021853700007751,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,2000,27,closed,,no_oa_url,closed,0,,"POPULATION DECLINE AND DELAYED RECOVERY IN BUNYORO, 1860–1960"
W2060680278,https://doi.org/10.1017/s0021932000001450,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2000,27,closed,,no_oa_url,closed,0,,"COITUS, THE PROXIMATE DETERMINANT OF CONCEPTION: INTER-COUNTRY VARIANCE IN SUB-SAHARAN AFRICA"
W2108231003,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1989,27,closed,,no_oa_url,closed,0,,Uganda Demographic and Health Survey 1988/1989
W2005968556,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1986,26,closed,,failed,empty_or_tiny,0,,Effects of women's education on postpartum practices and fertility in urban Nigeria.
W2028085854,https://doi.org/10.1080/03014469700005162,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,1997,25,closed,,no_oa_url,closed,0,,"Sex ratio, coital rate, hormones and time of fertilization within the cycle"
W2002866283,https://doi.org/10.2307/1966873,associational,PRIMARY_SEPARATION_SHOCK,UNCLEAR,SEPARATION,1987,25,closed,,no_oa_url,closed,0,,Proximate Determinants of Fertility and Policy Implications in Beijing
W2017515434,https://doi.org/10.2307/2061226,associational,PRIMARY_SEPARATION_SHOCK,ASSOCIATIONAL_ONLY,SEPARATION,1979,25,closed,,no_oa_url,closed,0,,Fertility effect of seasonal migration and seasonal variation in fecundability: Test of a useful approximation under mor
W2040984749,https://doi.org/10.2307/1966293,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1978,24,closed,,no_oa_url,closed,0,,The Achieved Small Family: Early Fertility Transition in an African City
W2152942505,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1997,23,green,,failed,not_pdf_html_paywall,0,,Postpartum sexual abstinence in the era of AIDS in Ghana: prospects for change.
W1552965539,https://doi.org/10.1023/a:1006527232605,associational,PRIMARY_FREQ_BIOMETRIC,NA,BIOMETRIC_TIMING,1997,23,closed,,no_oa_url,closed,0,,The probability of conception on different days of the cycle with respect to ovulation: an overview
W2989623671,https://doi.org/10.1017/cbo9780511621611.009,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1995,23,closed,,no_oa_url,closed,0,,High fertility and poverty in Sicily: Beyond the culture vs. rationality debate
W29962398,,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,LIBIDO_HEALTH,1978,21,closed,,no_oa_url,closed,0,,Reproductive performance after the repair of obstetric vesico-vaginal fistulae.
W2100088516,https://doi.org/10.1017/s0021932000021404,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1994,20,closed,,no_oa_url,closed,0,,Ethnic differentials in child-spacing ideals and practices in Ghana
W2155849792,https://doi.org/10.1017/s0001566000007066,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,1990,19,bronze,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E39EF28EBE79D768F1F96A91B0CF905B/S0001566000007066a.pdf/div-class-title-coitus-induced-ovulation-and-its-implications-for-estimates-of-some-reproductive-parameters-div.pdf,downloaded,ok,641653,W2155849792__coitus-induced-ovulation-and-its-implications-for-estimates-.pdf,Coitus-Induced Ovulation and Its Implications for Estimates of Some Reproductive Parameters
W2083832569,,associational,PRIMARY_ABSTINENCE_WINDOW,ASSOCIATIONAL_ONLY,ABSTINENCE,1989,19,closed,,no_oa_url,closed,0,,Postpartum sexual abstinence in tropical Africa
W2585153139,https://doi.org/10.1111/sifp.12012,associational,PRIMARY_FREQ_DECLINE,ASSOCIATIONAL_ONLY,FREQUENCY_DECLINE,2017,18,bronze,,failed,not_pdf_html_paywall,0,,Unmet Need and Sex: Investigating the Role of Coital Frequency in Fertility Control
W2601443883,https://doi.org/10.1111/ajo.12606,associational,PRIMARY_FREQ_BIOMETRIC,ASSOCIATIONAL_ONLY,BIOMETRIC_TIMING,2017,17,closed,,no_oa_url,closed,0,,Ovulation monitoring and fertility knowledge: Their relationship to fertility experience in a cross‐sectional study
